"MeterID","year_month","Allocation","Consumption"
"005-004","2023_10","0","9.919780219780218"
"005-004","2022_03","0","9.152542372881353"
"005-004","2024_08","0","8.71875"
"005-004","2024_03","0","9.072302558398217"
"005-004","2023_09","0","9.474789915966385"
"005-004","2024_06","0","8.499999999999998"
"005-004","2024_09","0","9.1179435483871"
"005-004","2023_01","0","8.307692307692308"
"005-004","2023_12","0","8.584615384615384"
"005-004","2023_11","0","8.307692307692307"
"109-352","","0","0"
"185-670","2024_01","0","0"
"185-670","2024_07","0","0"
"185-670","2022_04","0","0"
"185-670","2024_03","0","0"
"185-670","2024_10","0","0"
"185-670","2024_08","0","0"
"185-670","2023_01","0","0"
"185-670","2022_09","0","0"
"185-670","2022_06","0","0"
"185-670","2022_12","0","0"
"185-670","2023_11","0","0"
"185-670","2023_10","0","0"
"185-670","2022_03","0","0"
"185-670","2022_11","0","0"
"185-670","2023_03","0","0"
"185-670","2022_08","0","0"
"185-670","2022_02","0","0"
"185-670","2024_09","0","0"
"185-670","2023_06","0","0"
"185-670","2023_09","0","0"
"185-670","2024_06","0","0"
"185-670","2024_04","0","0"
"185-670","2023_04","0","0"
"185-670","2023_12","0","0"
"185-670","2023_05","0","0"
"185-670","2023_08","0","0"
"185-670","2022_10","0","0"
"185-670","2024_05","0","0"
"185-670","2023_02","0","0"
"185-670","2022_05","0","0"
"185-670","2024_02","0","0"
"185-670","2023_07","0","0"
"185-670","2022_07","0","0"
"230-060","2023_03","0","0"
"230-060","2023_02","0","0"
"230-060","2022_11","0","383.98755411255416"
"230-060","2024_04","0","73.77049180327872"
"230-060","2023_06","0","0"
"230-060","2024_06","0","0"
"230-060","2024_03","0","142.54016393442618"
"230-060","2024_08","0","0"
"230-060","2024_05","0","51.6393442622951"
"230-060","2024_07","0","0"
"230-060","2024_11","0","0"
"230-060","2022_04","0","369.1525423728813"
"230-060","2023_05","0","0"
"230-060","2022_10","0","483.2678571428573"
"230-060","2024_02","0","162.8833333333333"
"230-060","2022_08","0","361.66666666666674"
"230-060","2023_12","0","147.01515151515162"
"230-060","2022_03","0","123.05084745762711"
"230-060","2023_01","0","201.3333333333334"
"230-060","2022_05","0","339.4329738058552"
"230-060","2023_08","0","0"
"230-060","2023_07","0","0"
"230-060","2022_09","0","381.3809523809525"
"230-060","2023_11","0","76.04911180773252"
"230-060","2024_09","0","0"
"230-060","2023_10","0","18.70689655172414"
"230-060","2023_04","0","0"
"230-060","2023_09","0","6.63793103448276"
"230-060","2024_01","0","155.7575757575758"
"230-060","2022_06","0","264.0909090909092"
"230-060","2022_07","0","292.939393939394"
"230-060","2024_10","0","0"
"230-060","2022_12","0","283.6969696969697"
"185-677","2022_12","0","203.15512820512822"
"185-677","2022_05","0","310"
"185-677","2024_07","0","495.515625"
"185-677","2022_10","0","248.61666666666682"
"185-677","2024_03","0","117.0517241379311"
"185-677","2022_07","0","300.34426229508176"
"185-677","2022_08","0","288.6256830601092"
"185-677","2023_02","0","149.6064777327935"
"185-677","2024_01","0","102.50000000000004"
"185-677","2022_02","0","109.62711864406779"
"185-677","2022_06","0","297.19672131147536"
"185-677","2024_02","0","100.1117908787542"
"185-677","2024_06","0","311.6157786885246"
"185-677","2023_06","0","271.2599681020733"
"185-677","2023_09","0","405"
"185-677","2022_09","0","255.5000000000002"
"185-677","2023_10","0","344.7301587301587"
"185-677","2022_04","0","418.8813559322035"
"185-677","2024_04","0","147.8343697003958"
"185-677","2023_04","0","159.87240829346098"
"185-677","2024_08","0","494.3815524193549"
"185-677","2023_03","0","129.4385964912281"
"185-677","2022_11","0","213.50000000000003"
"185-677","2024_09","0","476.12903225806457"
"185-677","2024_10","0","349.16129032258067"
"185-677","2023_08","0","472.4736842105263"
"185-677","2022_03","0","485.49152542372906"
"185-677","2024_05","0","206.32786885245915"
"185-677","2023_07","0","498.17543859649123"
"185-677","2023_01","0","175.5076923076923"
"185-677","2023_11","0","234.76190476190487"
"185-677","2023_05","0","236.72727272727263"
"185-677","2023_12","0","192.87890424987208"
"132-388","2022_02","0","0"
"132-388","2022_09","0","0"
"132-388","2024_10","0","36.80645161290322"
"132-388","2024_07","0","74.7936507936508"
"132-388","2023_03","0","0"
"132-388","2024_08","0","78.68766001024059"
"132-388","2022_04","0","0"
"132-388","2022_03","0","0"
"132-388","2024_05","0","45.96551724137934"
"132-388","2023_12","0","35.05194095133952"
"132-388","2022_11","0","0"
"132-388","2023_01","0","0"
"132-388","2022_06","0","0"
"132-388","2024_03","0","0"
"132-388","2023_06","0","0"
"132-388","2024_04","0","23.72413793103448"
"132-388","2022_07","0","0"
"132-388","2023_07","0","0"
"132-388","2024_06","0","62.15161466885604"
"132-388","2023_09","0","5.901639344262299"
"132-388","2023_10","0","40.37454848569047"
"132-388","2023_05","0","0"
"132-388","2023_04","0","0"
"132-388","2022_10","0","0"
"132-388","2022_08","0","0"
"132-388","2022_05","0","0"
"132-388","2023_11","0","70.16949152542377"
"132-388","2024_01","0","7.999999999999995"
"132-388","2024_09","0","78.87096774193542"
"132-388","2023_08","0","3.147540983606558"
"132-388","2024_02","0","3.354838709677418"
"132-388","2023_02","0","0"
"132-388","2022_12","0","0"
"125-114","2022_07","0","126.17543859649128"
"125-114","2024_08","0","111.70506912442397"
"125-114","2023_12","0","62.46637506834332"
"125-114","2024_07","0","53.14285714285716"
"125-114","2022_06","0","93.67167919799503"
"125-114","2024_06","0","51.5369458128079"
"125-114","2022_09","0","71.64179104477611"
"125-114","2022_11","0","52.63157894736842"
"125-114","2024_04","0","133.15997738835497"
"125-114","2023_05","0","66.13333333333333"
"125-114","2022_10","0","65.15841843414506"
"125-114","2023_11","0","37.62711864406777"
"125-114","2024_10","0","69.54838709677419"
"125-114","2023_02","0","4.488160291438981"
"125-114","2023_06","0","65.68852459016392"
"125-114","2022_05","0","67.41269841269845"
"125-114","2023_08","0","121.29508196721319"
"125-114","2024_05","0","53.44827586206899"
"125-114","2023_09","0","164.26229508196732"
"125-114","2023_04","0","31.440437158469933"
"125-114","2023_01","0","6.888888888888891"
"125-114","2022_08","0","92.53312385441217"
"125-114","2023_10","0","102.19894415115314"
"125-114","2024_09","0","149.03225806451613"
"125-114","2024_01","0","79.49999999999996"
"125-114","2024_03","0","233.77049180327867"
"125-114","2022_02","0","28.983050847457626"
"125-114","2024_02","0","153.99444738233737"
"125-114","2022_03","0","59.898305084745715"
"125-114","2022_04","0","62.08689803605056"
"125-114","2023_07","0","69.62295081967213"
"125-114","2022_12","0","26.80701754385964"
"125-114","2023_03","0","3.0491803278688545"
"205-395","2022_10","0","28.785714285714267"
"205-395","2022_05","0","13.767085839256424"
"205-395","2022_04","0","9.152542372881355"
"205-395","2023_10","0","26.42622950819672"
"205-395","2024_04","0","11.37931034482758"
"205-395","2024_08","0","29.031746031746035"
"205-395","2022_09","0","27.72321428571428"
"205-395","2023_11","0","24.420428751576303"
"205-395","2024_05","0","17.87224420576597"
"205-395","2022_06","0","18.387096774193555"
"205-395","2024_07","0","26.637782982045287"
"205-395","2023_12","0","24.323076923076936"
"205-395","2022_08","0","28.578125"
"205-395","2022_11","0","28.214285714285708"
"205-395","2024_01","0","24.628784119106694"
"205-395","2024_10","0","20.666666666666668"
"205-395","2023_08","0","24.999999999999982"
"205-395","2024_09","0","24.587301587301603"
"205-395","2024_02","0","23.387096774193534"
"205-395","2022_12","0","29.523809523809526"
"205-395","2023_07","0","25.235427277872084"
"205-395","2023_03","0","13.437621561544871"
"205-395","2023_02","0","15.606557377049183"
"205-395","2023_06","0","24.736842105263147"
"205-395","2024_11","0","12.666666666666663"
"205-395","2023_01","0","23.993754879000782"
"205-395","2023_05","0","15.577757954207554"
"205-395","2022_03","0","3.661016949152543"
"205-395","2024_03","0","19.874304783092317"
"205-395","2022_07","0","23.01663306451613"
"205-395","2024_06","0","23.606557377049196"
"205-395","2023_09","0","24.97567424643045"
"205-395","2023_04","0","7.1186440677966125"
"077-505","2022_08","0","38.78064516129032"
"077-505","2022_04","0","4.9513753820505695"
"077-505","2024_06","0","5.645161290322577"
"077-505","2024_03","0","1.068965517241379"
"077-505","2023_02","0","0.7241379310344827"
"077-505","2024_07","0","5.999999999999997"
"077-505","2023_08","0","6.823947512301804"
"077-505","2022_12","0","0"
"077-505","2023_06","0","4.362771020624007"
"077-505","2022_02","0","3.7288135593220337"
"077-505","2023_09","0","7.1186440677966125"
"077-505","2023_01","0","0"
"077-505","2022_11","0","0"
"077-505","2024_04","0","4.331479421579531"
"077-505","2024_01","0","1.603448275862069"
"077-505","2024_02","0","1.1034482758620687"
"077-505","2023_10","0","7.095531587057012"
"077-505","2023_11","0","6.818181818181819"
"077-505","2022_09","0","46.499999999999986"
"077-505","2023_03","0","1.068965517241379"
"077-505","2022_03","0","5.25423728813559"
"077-505","2022_07","0","6.999999999999996"
"077-505","2024_10","0","1.3548387096774195"
"077-505","2023_04","0","2.174109666478237"
"077-505","2023_05","0","2.540983606557377"
"077-505","2023_07","0","4.999999999999998"
"077-505","2024_05","0","4.999999999999998"
"077-505","2024_09","0","5.806451612903223"
"077-505","2022_06","0","6.402961396086723"
"077-505","2022_10","0","9.3"
"077-505","2023_12","0","3.3589341692789993"
"077-505","2022_05","0","5.081967213114754"
"077-505","2024_08","0","5.999999999999997"
"132-020","2023_10","0","0"
"132-020","2022_09","0","0"
"132-020","2022_03","0","0"
"132-020","2024_04","0","0"
"132-020","2023_03","0","0"
"132-020","2022_02","0","0"
"132-020","2024_05","0","0"
"132-020","2023_05","0","0"
"132-020","2024_01","0","0"
"132-020","2024_06","0","0"
"132-020","2022_12","0","0"
"132-020","2022_05","0","0"
"132-020","2023_11","0","0"
"132-020","2023_01","0","0"
"132-020","2023_06","0","0"
"132-020","2022_10","0","0"
"132-020","2024_09","0","0"
"132-020","2022_08","0","0"
"132-020","2023_07","0","0"
"132-020","2022_07","0","0"
"132-020","2024_08","0","0"
"132-020","2023_02","0","0"
"132-020","2022_04","0","0"
"132-020","2022_06","0","0"
"132-020","2023_08","0","0"
"132-020","2023_09","0","0"
"132-020","2024_07","0","0"
"132-020","2024_02","0","0"
"132-020","2022_11","0","0"
"132-020","2024_10","0","0"
"132-020","2023_12","0","0"
"132-020","2023_04","0","0"
"132-020","2024_03","0","0"
"205-810","2022_07","0","63.01260080645162"
"205-810","2022_05","0","47.17331875341716"
"205-810","2024_02","0","2.8064516129032246"
"205-810","2023_05","0","49.723758548914674"
"205-810","2023_12","0","13.830769230769235"
"205-810","2023_01","0","12.334894613583144"
"205-810","2022_10","0","42.625"
"205-810","2023_11","0","27.40428751576292"
"205-810","2022_12","0","13.28571428571429"
"205-810","2023_03","0","26.174492914698515"
"205-810","2022_11","0","27.053571428571427"
"205-810","2024_11","0","40.71428571428572"
"205-810","2024_04","0","36.7241379310345"
"205-810","2024_06","0","63.442622950819676"
"205-810","2024_03","0","16.528364849833153"
"205-810","2022_04","0","42.20338983050846"
"205-810","2024_09","0","71.30158730158733"
"205-810","2024_01","0","8.939454094292806"
"205-810","2022_09","0","64.6875"
"205-810","2024_10","0","66.42857142857146"
"205-810","2022_03","0","16.881355932203395"
"205-810","2023_07","0","56.464063384267135"
"205-810","2023_09","0","51.708355367530416"
"205-810","2024_05","0","51.30751837196158"
"205-810","2022_06","0","49.838709677419374"
"205-810","2023_02","0","10.098360655737709"
"205-810","2022_08","0","78.953125"
"205-810","2023_04","0","48.30508474576271"
"205-810","2023_10","0","47.262295081967224"
"205-810","2024_08","0","79.22222222222226"
"205-810","2024_07","0","72.16939890710384"
"205-810","2023_08","0","61.50000000000001"
"205-810","2023_06","0","47.89473684210528"
"076-020","2022_10","0","21.61311475409835"
"076-020","2023_10","0","13.323061119671294"
"076-020","2022_03","0","19.44067796610168"
"076-020","2022_08","0","22.229032258064517"
"076-020","2024_06","0","15.806451612903217"
"076-020","2023_12","0","9.580982236154652"
"076-020","2024_01","0","8.551724137931032"
"076-020","2024_08","0","12.064516129032262"
"076-020","2023_11","0","11.363636363636365"
"076-020","2023_08","0","20.06506287588847"
"076-020","2024_02","0","4.827586206896551"
"076-020","2022_12","0","12.861306271142341"
"076-020","2024_03","0","4.275862068965516"
"076-020","2024_10","0","2.483870967741936"
"076-020","2022_11","0","20.655737704918028"
"076-020","2022_09","0","22"
"076-020","2023_03","0","10.689655172413799"
"076-020","2022_07","0","20.5"
"076-020","2023_02","0","9.685823754789274"
"076-020","2024_07","0","16.499999999999986"
"076-020","2024_09","0","10.645161290322582"
"076-020","2023_06","0","14.26864093072449"
"076-020","2023_07","0","15.00000000000001"
"076-020","2022_05","0","21.852459016393443"
"076-020","2024_04","0","13.551724137931032"
"076-020","2022_02","0","13.796610169491519"
"076-020","2023_05","0","13.721311475409832"
"076-020","2022_04","0","20.680744651292024"
"076-020","2023_01","0","10.825396825396826"
"076-020","2022_06","0","20.100475938656796"
"076-020","2023_09","0","20.847457627118647"
"076-020","2024_05","0","15.5"
"076-020","2023_04","0","12.691916336913508"
"076-148","2022_08","0","316.02258064516116"
"076-148","2022_07","0","260.50000000000006"
"076-148","2022_02","0","96.94915254237291"
"076-148","2022_05","0","183.45901639344268"
"076-148","2024_10","0","122.7258064516129"
"076-148","2022_03","0","136.61016949152548"
"076-148","2022_09","0","321.49999999999983"
"076-148","2024_02","0","20.500000000000004"
"076-148","2024_07","0","440.4999999999998"
"076-148","2024_06","0","380.8064516129031"
"076-148","2024_03","0","12.293103448275854"
"076-148","2024_04","0","134.52169076751943"
"076-148","2023_07","0","267.0000000000001"
"076-148","2023_12","0","132.10031347962385"
"076-148","2022_12","0","85.8373666406453"
"076-148","2023_08","0","310.45981410606873"
"076-148","2023_02","0","36.87164750957855"
"076-148","2023_04","0","90.94120972300732"
"076-148","2023_03","0","36.879310344827594"
"076-148","2024_05","0","158.5"
"076-148","2023_11","0","276.8181818181817"
"076-148","2024_01","0","58.793103448275836"
"076-148","2023_05","0","108.24590163934421"
"076-148","2023_01","0","52.650793650793624"
"076-148","2022_11","0","216.88524590163917"
"076-148","2022_04","0","168.47346485134764"
"076-148","2022_10","0","245.0377049180326"
"076-148","2023_06","0","227.6604970914861"
"076-148","2024_08","0","523.5645161290319"
"076-148","2022_06","0","237.18561607615024"
"076-148","2023_09","0","312.7118644067794"
"076-148","2023_10","0","292.0277349768874"
"076-148","2024_09","0","525.9677419354834"
"100-221","2022_07","0","15.5"
"100-221","2022_11","0","7.368421052631576"
"100-221","2022_06","0","22.17241379310345"
"100-221","2022_10","0","10.324979114452796"
"100-221","2024_09","0","20.952380952380953"
"100-221","2023_01","0","2.90625"
"100-221","2024_04","0","11.688260179799055"
"100-221","2024_06","0","22.726312864684637"
"100-221","2023_12","0","7.6387520525451595"
"100-221","2022_09","0","14.761904761904761"
"100-221","2022_08","0","15.325396825396826"
"100-221","2023_02","0","3.3355532786885256"
"100-221","2024_08","0","22.812752219531884"
"100-221","2023_07","0","27.19298245614035"
"100-221","2022_05","0","43.29310344827586"
"100-221","2023_08","0","22.320966350301976"
"100-221","2024_02","0","3.6907675194660725"
"100-221","2023_09","0","19.672131147540984"
"100-221","2024_07","0","26.796610169491533"
"100-221","2023_05","0","3.9365079365079363"
"100-221","2024_03","0","3.499999999999998"
"100-221","2024_10","0","6.2857142857142865"
"100-221","2022_12","0","3.9692982456140347"
"100-221","2022_02","0","14.118644067796616"
"100-221","2023_11","0","11.428571428571436"
"100-221","2024_05","0","15.75409836065575"
"100-221","2024_01","0","5.3448275862068995"
"100-221","2023_03","0","4.065573770491805"
"100-221","2022_03","0","25.745762711864398"
"100-221","2023_04","0","3.8553213635180854"
"100-221","2023_10","0","14.282591725214683"
"100-221","2023_06","0","16.563074352548032"
"100-221","2022_04","0","35.67007597895967"
"001-076","2022_09","0","33.86270491803279"
"001-076","2022_11","0","33.230769230769226"
"001-076","2023_07","0","31.455882352941195"
"001-076","2024_01","0","51.553349875930536"
"001-076","2024_06","0","31.000000000000025"
"001-076","2022_04","0","0"
"001-076","2022_07","0","29.51929382093316"
"001-076","2024_10","0","15.00000000000001"
"001-076","2023_05","0","60.51724137931035"
"001-076","2023_09","0","30.987394957983184"
"001-076","2024_08","0","25.671875"
"001-076","2023_04","0","37.75862068965516"
"001-076","2023_03","0","37.72413793103448"
"001-076","2023_12","0","33.38461538461539"
"001-076","2023_10","0","32.14835164835164"
"001-076","2024_05","0","32.62183908045979"
"001-076","2023_02","0","28"
"001-076","2024_03","0","43.14627363737488"
"001-076","2024_07","0","25.87708333333333"
"001-076","2023_11","0","32.30769230769231"
"001-076","2022_06","0","4.153846153846153"
"001-076","2022_05","0","4.015384615384614"
"001-076","2022_12","0","34.33846153846154"
"001-076","2022_03","0","0"
"001-076","2024_04","0","39.82758620689657"
"001-076","2024_11","0","1.935483870967742"
"001-076","2023_01","0","31.43076923076923"
"001-076","2023_06","0","58.029411764705884"
"001-076","2024_09","0","15.548891129032269"
"001-076","2022_10","0","34.875"
"001-076","2022_08","0","35.57377049180329"
"001-076","2023_08","0","31.455882352941195"
"001-076","2024_02","0","50.048387096774206"
"172-181","2024_05","0","0"
"172-181","2022_06","0","8.901639344262298"
"172-181","2022_12","0","9.44615384615385"
"172-181","2024_08","0","0"
"172-181","2024_10","0","0"
"172-181","2022_03","0","6.305084745762715"
"172-181","2023_08","0","0"
"172-181","2023_02","0","3.3846153846153832"
"172-181","2024_07","0","0"
"172-181","2023_07","0","0"
"172-181","2023_11","0","0"
"172-181","2022_02","0","1.4237288135593218"
"172-181","2024_04","0","0"
"172-181","2023_03","0","0"
"172-181","2022_10","0","12.733333333333333"
"172-181","2023_12","0","0"
"172-181","2024_01","0","0"
"172-181","2023_09","0","0"
"172-181","2023_06","0","0"
"172-181","2022_07","0","11.688524590163937"
"172-181","2023_01","0","4.769230769230769"
"172-181","2024_09","0","0"
"172-181","2022_05","0","8.13114754098361"
"172-181","2022_04","0","6.631842178382887"
"172-181","2022_08","0","12.084699453551913"
"172-181","2024_06","0","0"
"172-181","2024_03","0","0"
"172-181","2024_02","0","0"
"172-181","2022_11","0","12.000000000000005"
"172-181","2023_05","0","0"
"172-181","2023_10","0","0"
"172-181","2022_09","0","12.499999999999996"
"172-181","2023_04","0","0"
"001-075","2022_07","0","231.02673392181597"
"001-075","2022_10","0","251.32142857142867"
"001-075","2022_12","0","236.55384615384617"
"001-075","2022_06","0","210.46153846153854"
"001-075","2023_07","0","267.14705882352956"
"001-075","2024_04","0","84.3103448275862"
"001-075","2023_11","0","125.07692307692304"
"001-075","2022_04","0","167.28813559322043"
"001-075","2023_12","0","129.24615384615382"
"001-075","2023_05","0","214.90865093768915"
"001-075","2024_11","0","33.806451612903224"
"001-075","2023_09","0","303.2920168067228"
"001-075","2024_07","0","408.06041666666664"
"001-075","2023_01","0","82.27307692307696"
"001-075","2024_10","0","261.99999999999983"
"001-075","2024_01","0","21.088337468982626"
"001-075","2024_02","0","8.887096774193552"
"001-075","2024_05","0","243.90402298850577"
"001-075","2024_09","0","268.1779233870966"
"001-075","2023_03","0","12.272988505747135"
"001-075","2023_06","0","224.53353973168225"
"001-075","2024_03","0","74.6012235817575"
"001-075","2023_08","0","267.14705882352956"
"001-075","2023_02","0","53.66666666666665"
"001-075","2024_06","0","246.50000000000003"
"001-075","2022_09","0","240.46545667447316"
"001-075","2022_11","0","228.92307692307693"
"001-075","2022_05","0","214.59869621903528"
"001-075","2024_08","0","413.171875"
"001-075","2022_03","0","150.55932203389835"
"001-075","2022_08","0","234.27868852459025"
"001-075","2023_10","0","314.34780219780225"
"001-075","2023_04","0","3.103448275862069"
"001-074","2022_10","0","142.8214285714286"
"001-074","2022_11","0","70.61538461538463"
"001-074","2023_04","0","71.89655172413792"
"001-074","2023_06","0","57.44685242518058"
"001-074","2023_02","0","60.66666666666664"
"001-074","2022_09","0","127.06381733021081"
"001-074","2024_01","0","1.476923076923077"
"001-074","2023_11","0","14.76923076923077"
"001-074","2024_09","0","48.44909274193546"
"001-074","2022_04","0","44.74576271186443"
"001-074","2022_03","0","40.27118644067798"
"001-074","2024_02","0","0"
"001-074","2022_05","0","61.875358539765315"
"001-074","2022_12","0","72.96923076923078"
"001-074","2023_08","0","52.88235294117644"
"001-074","2022_08","0","73.68852459016392"
"001-074","2024_07","0","72.04791666666667"
"001-074","2023_07","0","52.88235294117644"
"001-074","2024_04","0","0"
"001-074","2024_08","0","73.140625"
"001-074","2023_05","0","60.7580157289776"
"001-074","2022_06","0","60.92307692307692"
"001-074","2024_11","0","6.129032258064516"
"001-074","2023_01","0","67.9153846153846"
"001-074","2024_06","0","37.99999999999998"
"001-074","2023_12","0","15.261538461538462"
"001-074","2024_05","0","36.73333333333331"
"001-074","2022_07","0","71.61084489281208"
"001-074","2023_03","0","73.14367816091954"
"001-074","2024_03","0","0"
"001-074","2024_10","0","47.49999999999998"
"001-074","2023_09","0","22.14495798319328"
"001-074","2023_10","0","18.170879120879114"
"001-079","2022_06","0","0"
"001-079","2022_07","0","0"
"001-079","2024_10","0","0"
"001-079","2022_03","0","0"
"001-079","2024_02","0","0"
"001-079","2022_09","0","0"
"001-079","2024_04","0","0"
"001-079","2023_10","0","0"
"001-079","2024_07","0","0"
"001-079","2024_03","0","0"
"001-079","2022_05","0","0"
"001-079","2023_08","0","0"
"001-079","2024_09","0","0"
"001-079","2023_11","0","0"
"001-079","2023_01","0","0"
"001-079","2023_09","0","0"
"001-079","2024_06","0","0"
"001-079","2023_12","0","0"
"001-079","2024_11","0","0"
"001-079","2023_07","0","0"
"001-079","2023_06","0","0"
"001-079","2022_10","0","0"
"001-079","2023_04","0","0"
"001-079","2023_03","0","0"
"001-079","2023_02","0","0"
"001-079","2022_08","0","0"
"001-079","2022_12","0","0"
"001-079","2022_11","0","0"
"001-079","2024_08","0","0"
"001-079","2022_04","0","0"
"001-079","2024_01","0","0"
"001-079","2024_05","0","0"
"001-079","2023_05","0","0"
"001-078","2022_03","0","6.864406779661021"
"001-078","2022_08","0","6.108695652173917"
"001-078","2022_12","0","29.56923076923077"
"001-078","2022_07","0","6.3682274247491675"
"001-078","2024_06","0","27.50000000000001"
"001-078","2022_05","0","7.646936114732726"
"001-078","2023_01","0","28.115384615384603"
"001-078","2024_11","0","3.6129032258064515"
"001-078","2022_04","0","7.627118644067801"
"001-078","2023_05","0","27.39564428312161"
"001-078","2024_02","0","21.983870967741932"
"001-078","2024_09","0","26.777721774193534"
"001-078","2024_01","0","23.25657568238213"
"001-078","2023_10","0","22.6412087912088"
"001-078","2022_11","0","28.615384615384617"
"001-078","2022_06","0","7.384615384615385"
"001-078","2023_09","0","21.91806722689076"
"001-078","2024_08","0","24.703125"
"001-078","2023_02","0","25.19999999999999"
"001-078","2024_05","0","28.341954022988517"
"001-078","2024_10","0","27.999999999999982"
"001-078","2023_06","0","26.493808049535613"
"001-078","2022_09","0","11.267857142857146"
"001-078","2023_11","0","20.30769230769231"
"001-078","2024_07","0","24.822916666666664"
"001-078","2022_10","0","12.732142857142865"
"001-078","2023_08","0","22.338235294117634"
"001-078","2023_04","0","21.724137931034488"
"001-078","2023_03","0","23.32758620689655"
"001-078","2023_07","0","22.338235294117634"
"001-078","2024_04","0","26.37931034482759"
"001-078","2023_12","0","20.984615384615388"
"001-078","2024_03","0","26.652391546162406"
"109-461","2022_09","0","177.6190476190476"
"109-461","2022_06","0","177.35261401557287"
"109-461","2022_11","0","64.21052631578944"
"109-461","2023_11","0","48.5714285714286"
"109-461","2022_05","0","65.74137931034481"
"109-461","2024_07","0","67.77966101694918"
"109-461","2022_12","0","41.98245614035087"
"109-461","2022_04","0","62.47954412624195"
"109-461","2023_09","0","103.2786885245901"
"109-461","2022_03","0","62.52542372881358"
"109-461","2024_09","0","111.90476190476194"
"109-461","2022_08","0","195.86687147977466"
"109-461","2024_08","0","104.82889426957226"
"109-461","2024_04","0","44.213114754098356"
"109-461","2024_02","0","47.308419005279234"
"109-461","2023_05","0","4.428571428571428"
"109-461","2024_01","0","32.57627118644067"
"109-461","2022_10","0","107.93400167084378"
"109-461","2023_07","0","99.52631578947374"
"109-461","2023_06","0","56.43609022556391"
"109-461","2024_06","0","57.718532925812745"
"109-461","2024_05","0","40.65573770491803"
"109-461","2023_08","0","104.63244176013801"
"109-461","2023_12","0","38.82647296206619"
"109-461","2024_03","0","57.426229508196684"
"109-461","2022_02","0","34.288135593220346"
"109-461","2023_02","0","12.928278688524589"
"109-461","2024_10","0","33.57142857142858"
"109-461","2022_07","0","225.99999999999994"
"109-461","2023_01","0","34.875"
"109-461","2023_10","0","66.60265417642468"
"109-461","2023_04","0","4.337236533957845"
"109-461","2023_03","0","4.573770491803278"
"001-198","2023_01","0","46.21923076923076"
"001-198","2022_07","0","187.06708701134926"
"001-198","2022_11","0","86.76923076923076"
"001-198","2024_11","0","3.096774193548387"
"001-198","2022_03","0","139.5762711864406"
"001-198","2022_05","0","191.477444589309"
"001-198","2024_03","0","113.92157953281429"
"001-198","2024_06","0","179.00000000000003"
"001-198","2023_03","0","41.830459770114935"
"001-198","2023_08","0","124.45588235294119"
"001-198","2023_10","0","179.96483516483508"
"001-198","2023_05","0","156.8820326678766"
"001-198","2023_04","0","40.86206896551723"
"001-198","2024_05","0","181.34367816091958"
"001-198","2022_12","0","89.66153846153846"
"001-198","2024_04","0","124.6551724137932"
"001-198","2023_09","0","170.20168067226885"
"001-198","2022_04","0","155.08474576271178"
"001-198","2023_12","0","65.33846153846159"
"001-198","2022_10","0","244.125"
"001-198","2023_06","0","156.87151702786375"
"001-198","2022_09","0","226.79303278688522"
"001-198","2024_10","0","23.99999999999999"
"001-198","2024_08","0","179.703125"
"001-198","2024_09","0","38.293850806451594"
"001-198","2022_06","0","187.3846153846154"
"001-198","2023_11","0","63.230769230769276"
"001-198","2023_02","0","35.933333333333344"
"001-198","2024_01","0","39.2908188585608"
"001-198","2024_07","0","179.87291666666667"
"001-198","2023_07","0","124.45588235294119"
"001-198","2022_08","0","185.49180327868845"
"001-198","2024_02","0","34.14516129032256"
"046-104","2022_08","0","7.500000000000005"
"046-104","2022_10","0","5.166666666666667"
"046-104","2022_06","0","9"
"046-104","2024_09","0","9.906994047619047"
"046-104","2022_12","0","10.849999999999994"
"046-104","2024_07","0","8.383911756793111"
"046-104","2023_06","0","8.79310344827586"
"046-104","2024_06","0","8.135593220338986"
"046-104","2023_12","0","4.133333333333333"
"046-104","2023_10","0","4.5"
"046-104","2023_05","0","7.2778405879027686"
"046-104","2023_09","0","8.258064516129034"
"046-104","2022_05","0","6.833898305084742"
"046-104","2024_01","0","5.103030303030303"
"046-104","2022_04","0","4.067796610169493"
"046-104","2023_02","0","3.672131147540985"
"046-104","2024_05","0","7.001129943502828"
"046-104","2023_03","0","4.622950819672132"
"046-104","2023_07","0","13.22413793103448"
"046-104","2023_11","0","4.141935483870967"
"046-104","2024_04","0","5.5"
"046-104","2024_10","0","12.109375"
"046-104","2024_11","0","7.03125"
"046-104","2024_08","0","8.365079365079366"
"046-104","2023_01","0","6.691803278688525"
"046-104","2022_09","0","6.053763440860217"
"046-104","2024_03","0","5.657575757575756"
"046-104","2024_02","0","5.272727272727271"
"046-104","2023_04","0","4.918032786885246"
"046-104","2022_03","0","1.8983050847457632"
"046-104","2022_11","0","8.116666666666667"
"046-104","2023_08","0","15.5"
"046-104","2022_07","0","8.312903225806455"
"077-295","2022_07","0","0"
"077-295","2022_09","0","0"
"077-295","2023_05","0","0"
"077-295","2023_10","0","0"
"077-295","2022_11","0","0"
"077-295","2022_04","0","0"
"077-295","2022_02","0","0"
"077-295","2023_01","0","0"
"077-295","2024_07","0","0"
"077-295","2023_09","0","0"
"077-295","2024_05","0","0"
"077-295","2024_10","0","0"
"077-295","2024_02","0","0"
"077-295","2023_11","0","0"
"077-295","2023_08","0","0"
"077-295","2022_06","0","0"
